"thres","X1","X2","X3","X1.1","X2.1","X3.1"
"447",84.61,0.79,0.6,0.92,0.05,0.01,0.1
"448",84.8,0.79,0.6,0.92,0.05,0.01,0.1
"449",84.98,0.79,0.6,0.92,0.05,0.01,0.1
"450",85.17,0.79,0.6,0.92,0.05,0.01,0.1
"451",85.35,0.79,0.6,0.92,0.05,0.01,0.1
"452",85.54,0.79,0.6,0.92,0.05,0.01,0.1
"453",85.72,0.79,0.6,0.92,0.05,0.01,0.1
"454",85.91,0.79,0.6,0.92,0.05,0.01,0.1
"455",86.1,0.79,0.6,0.92,0.05,0.01,0.1
"456",86.28,0.79,0.6,0.92,0.05,0.01,0.1
"457",86.47,0.79,0.6,0.92,0.05,0.01,0.1
"458",86.65,0.79,0.6,0.92,0.05,0.01,0.1
"459",86.84,0.79,0.6,0.92,0.05,0.01,0.1
"460",87.02,0.79,0.6,0.92,0.05,0.01,0.1
"461",87.21,0.79,0.6,0.92,0.05,0.01,0.1
"462",87.39,0.79,0.6,0.92,0.05,0.01,0.1
"463",87.58,0.79,0.6,0.92,0.05,0.01,0.1
"464",87.76,0.79,0.6,0.92,0.05,0.01,0.1
"465",87.95,0.79,0.6,0.92,0.05,0.01,0.1
"466",88.13,0.79,0.6,0.92,0.05,0.01,0.1
"467",88.32,0.79,0.6,0.92,0.05,0.01,0.1
"468",88.5,0.79,0.6,0.92,0.05,0.01,0.1
"469",88.69,0.79,0.6,0.92,0.05,0.01,0.1
"470",88.87,0.79,0.6,0.92,0.04,0.01,0.1
"471",89.06,0.79,0.6,0.92,0.04,0.01,0.1
"472",89.24,0.79,0.6,0.92,0.04,0.01,0.1
"473",89.43,0.79,0.6,0.92,0.04,0.01,0.1
"474",89.61,0.79,0.6,0.92,0.04,0.01,0.1
"475",89.8,0.79,0.6,0.92,0.04,0.01,0.1
"476",89.98,0.79,0.6,0.92,0.04,0.01,0.1
"477",90.17,0.79,0.6,0.92,0.04,0.01,0.1
"478",90.36,0.79,0.6,0.92,0.04,0.01,0.1
"479",90.54,0.79,0.6,0.92,0.04,0.01,0.1
"480",90.73,0.79,0.6,0.92,0.04,0.01,0.1
"481",90.91,0.79,0.6,0.92,0.04,0.01,0.1
"482",91.1,0.79,0.6,0.92,0.04,0.01,0.1
"483",91.28,0.79,0.6,0.92,0.04,0.01,0.1
"484",91.47,0.79,0.6,0.92,0.04,0.01,0.1
"485",91.65,0.79,0.6,0.92,0.04,0.01,0.1
"486",91.84,0.79,0.6,0.92,0.04,0.01,0.1
"487",92.02,0.79,0.6,0.92,0.04,0.01,0.1
"488",92.21,0.79,0.6,0.92,0.04,0.01,0.1
"489",92.39,0.79,0.6,0.92,0.04,0.01,0.1
"490",92.58,0.79,0.6,0.92,0.04,0.01,0.1
"491",92.76,0.79,0.6,0.92,0.04,0.01,0.1
"492",92.95,0.79,0.6,0.92,0.04,0.01,0.1
"493",93.13,0.79,0.6,0.92,0.04,0.01,0.1
"494",93.32,0.79,0.6,0.92,0.04,0.01,0.1
"495",93.5,0.79,0.6,0.92,0.04,0.01,0.09
"496",93.69,0.79,0.6,0.92,0.04,0.01,0.09
"497",93.87,0.79,0.6,0.92,0.04,0.01,0.09
"498",94.06,0.79,0.6,0.92,0.04,0.01,0.09
"499",94.25,0.79,0.6,0.92,0.04,0.01,0.09
"500",94.43,0.79,0.6,0.92,0.04,0.01,0.09
"501",94.62,0.79,0.6,0.92,0.04,0.01,0.09
"502",94.8,0.78,0.6,0.92,0.04,0.01,0.09
"503",94.99,0.78,0.6,0.92,0.04,0.01,0.09
"504",95.17,0.78,0.6,0.92,0.04,0.01,0.09
"505",95.36,0.78,0.6,0.92,0.04,0.01,0.09
"506",95.54,0.78,0.6,0.92,0.04,0.01,0.09
"507",95.73,0.78,0.6,0.92,0.04,0.01,0.09
"508",95.91,0.78,0.6,0.92,0.04,0.01,0.09
"509",96.1,0.78,0.6,0.92,0.04,0.01,0.09
"510",96.28,0.78,0.6,0.92,0.04,0.01,0.09
"511",96.47,0.78,0.6,0.92,0.04,0.01,0.09
"512",96.65,0.78,0.59,0.92,0.04,0.01,0.09
"513",96.84,0.78,0.59,0.92,0.04,0.01,0.09
"514",97.02,0.78,0.59,0.92,0.04,0.01,0.09
"515",97.21,0.78,0.59,0.92,0.04,0.01,0.09
"516",97.39,0.78,0.59,0.92,0.04,0.01,0.09
"517",97.58,0.78,0.59,0.92,0.04,0.01,0.09
"518",97.76,0.78,0.59,0.92,0.04,0.01,0.09
"519",97.95,0.78,0.59,0.92,0.04,0.01,0.09
"520",98.14,0.78,0.59,0.92,0.04,0.01,0.09
"521",98.32,0.78,0.59,0.92,0.04,0.01,0.09
"522",98.51,0.78,0.59,0.92,0.04,0.01,0.09
"523",98.69,0.78,0.59,0.92,0.04,0.01,0.09
"524",98.88,0.78,0.59,0.92,0.04,0.01,0.09
"525",99.06,0.78,0.59,0.92,0.04,0.01,0.09
"526",99.25,0.78,0.59,0.92,0.04,0.01,0.09
"527",99.43,0.78,0.59,0.92,0.04,0.01,0.09
"528",99.62,0.78,0.59,0.92,0.04,0.01,0.09
"529",99.8,0.78,0.59,0.92,0.04,0.01,0.09
"530",99.99,0.78,0.59,0.92,0.04,0.01,0.09
"531",100.17,0.78,0.59,0.92,0.04,0.01,0.09
"532",100.36,0.78,0.59,0.92,0.04,0.01,0.09
"533",100.54,0.78,0.59,0.92,0.04,0.01,0.09
"534",100.73,0.78,0.59,0.92,0.04,0.01,0.09
"535",100.91,0.78,0.59,0.92,0.04,0.01,0.09
"536",101.1,0.78,0.59,0.92,0.04,0.01,0.09
"537",101.28,0.78,0.59,0.92,0.04,0.01,0.09
"538",101.47,0.78,0.59,0.92,0.04,0.01,0.09
"539",101.65,0.78,0.59,0.92,0.04,0.01,0.09
"540",101.84,0.78,0.59,0.92,0.04,0.01,0.09
"541",102.03,0.78,0.59,0.92,0.04,0.01,0.09
"542",102.21,0.78,0.59,0.92,0.04,0.01,0.09
"543",102.4,0.78,0.59,0.92,0.04,0.01,0.09
"544",102.58,0.78,0.59,0.92,0.04,0.01,0.09
"545",102.77,0.78,0.59,0.92,0.04,0.01,0.09
"546",102.95,0.78,0.59,0.92,0.04,0.01,0.09
"547",103.14,0.78,0.59,0.92,0.04,0.01,0.09
"548",103.32,0.78,0.59,0.92,0.04,0.01,0.09
"549",103.51,0.78,0.59,0.92,0.04,0.01,0.09
"550",103.69,0.78,0.59,0.92,0.04,0.01,0.09
"551",103.88,0.78,0.59,0.92,0.04,0.01,0.09
"552",104.06,0.78,0.59,0.92,0.04,0.01,0.09
"553",104.25,0.78,0.59,0.92,0.04,0.01,0.09
"554",104.43,0.78,0.59,0.92,0.04,0.01,0.09
"555",104.62,0.78,0.59,0.92,0.04,0.01,0.09
"556",104.8,0.78,0.59,0.92,0.04,0.01,0.09
"557",104.99,0.78,0.59,0.92,0.04,0.01,0.09
"558",105.17,0.78,0.59,0.92,0.04,0.01,0.09
"559",105.36,0.78,0.59,0.92,0.04,0.01,0.09
"560",105.54,0.78,0.59,0.92,0.04,0.01,0.09
"561",105.73,0.78,0.59,0.92,0.04,0.01,0.09
"562",105.91,0.78,0.59,0.92,0.04,0.01,0.09
"563",106.1,0.78,0.59,0.92,0.04,0.01,0.09
"564",106.29,0.78,0.59,0.92,0.04,0.01,0.09
"565",106.47,0.78,0.59,0.92,0.04,0.01,0.09
"566",106.66,0.78,0.59,0.92,0.04,0.01,0.09
"567",106.84,0.78,0.59,0.92,0.04,0.01,0.09
"568",107.03,0.78,0.59,0.92,0.04,0.01,0.09
"569",107.21,0.78,0.59,0.92,0.04,0.01,0.09
"570",107.4,0.78,0.59,0.92,0.04,0.01,0.09
"571",107.58,0.78,0.59,0.92,0.04,0.01,0.09
"572",107.77,0.78,0.59,0.92,0.04,0.01,0.09
"573",107.95,0.78,0.59,0.92,0.04,0.01,0.09
"574",108.14,0.78,0.59,0.92,0.04,0.01,0.09
"575",108.32,0.78,0.59,0.92,0.04,0.01,0.09
"576",108.51,0.78,0.59,0.92,0.04,0.01,0.09
"577",108.69,0.78,0.59,0.92,0.04,0.01,0.09
"578",108.88,0.78,0.59,0.92,0.04,0.01,0.09
"579",109.06,0.78,0.59,0.92,0.04,0.01,0.09
"580",109.25,0.78,0.59,0.92,0.04,0.01,0.09
"581",109.43,0.78,0.59,0.92,0.04,0.01,0.09
"582",109.62,0.78,0.58,0.92,0.04,0.01,0.09
"583",109.8,0.78,0.58,0.92,0.04,0.01,0.09
"584",109.99,0.78,0.58,0.92,0.04,0.01,0.09
"585",110.18,0.78,0.58,0.92,0.04,0.01,0.09
"586",110.36,0.78,0.58,0.92,0.04,0.01,0.09
"587",110.55,0.78,0.58,0.92,0.04,0.01,0.09
"588",110.73,0.78,0.58,0.92,0.04,0.01,0.09
"589",110.92,0.78,0.58,0.92,0.04,0.01,0.09
"590",111.1,0.78,0.58,0.92,0.04,0.01,0.09
"591",111.29,0.78,0.58,0.92,0.04,0.01,0.09
"592",111.47,0.78,0.58,0.92,0.04,0.01,0.09
"593",111.66,0.78,0.58,0.92,0.04,0.01,0.09
"594",111.84,0.78,0.58,0.92,0.04,0.01,0.09
"595",112.03,0.78,0.58,0.92,0.04,0.01,0.09
"596",112.21,0.78,0.58,0.92,0.04,0.01,0.09
"597",112.4,0.78,0.58,0.92,0.04,0.01,0.09
"598",112.58,0.78,0.58,0.92,0.04,0.01,0.09
"599",112.77,0.78,0.58,0.92,0.04,0.01,0.09
"600",112.95,0.78,0.58,0.92,0.04,0.01,0.09
"601",113.14,0.78,0.58,0.92,0.04,0.01,0.09
"602",113.32,0.78,0.58,0.92,0.04,0.01,0.09
"603",113.51,0.78,0.58,0.92,0.04,0.01,0.09
"604",113.69,0.78,0.58,0.92,0.04,0.01,0.09
"605",113.88,0.78,0.58,0.92,0.04,0.01,0.09
"606",114.07,0.78,0.58,0.92,0.04,0.01,0.09
"607",114.25,0.78,0.58,0.92,0.04,0.01,0.09
"608",114.44,0.78,0.58,0.92,0.04,0.01,0.09
"609",114.62,0.78,0.58,0.92,0.04,0.01,0.09
"610",114.81,0.78,0.58,0.92,0.04,0.01,0.09
"611",114.99,0.77,0.58,0.92,0.04,0.01,0.09
"612",115.18,0.77,0.58,0.92,0.04,0.01,0.09
"613",115.36,0.77,0.58,0.92,0.04,0.01,0.09
"614",115.55,0.77,0.58,0.92,0.04,0.01,0.09
"615",115.73,0.77,0.58,0.92,0.04,0.01,0.09
"616",115.92,0.77,0.58,0.92,0.04,0.01,0.09
"617",116.1,0.77,0.58,0.92,0.04,0.01,0.09
"618",116.29,0.77,0.58,0.92,0.04,0.01,0.09
"619",116.47,0.77,0.58,0.92,0.04,0.01,0.09
"620",116.66,0.77,0.58,0.92,0.04,0.01,0.09
"621",116.84,0.77,0.58,0.92,0.04,0.01,0.09
"622",117.03,0.77,0.58,0.92,0.04,0.01,0.09
"623",117.21,0.77,0.58,0.92,0.04,0.01,0.09
"624",117.4,0.77,0.58,0.92,0.04,0.01,0.09
"625",117.58,0.77,0.58,0.92,0.04,0.01,0.09
"626",117.77,0.77,0.58,0.92,0.04,0.01,0.09
"627",117.95,0.77,0.58,0.92,0.04,0.01,0.09
"628",118.14,0.77,0.58,0.92,0.04,0.01,0.09
"629",118.33,0.77,0.58,0.92,0.04,0.01,0.09
"630",118.51,0.77,0.58,0.92,0.04,0.01,0.09
"631",118.7,0.77,0.58,0.92,0.04,0.01,0.09
"632",118.88,0.77,0.58,0.92,0.04,0.01,0.09
"633",119.07,0.77,0.58,0.92,0.04,0.01,0.09
"634",119.25,0.77,0.58,0.92,0.04,0.01,0.09
"635",119.44,0.77,0.58,0.92,0.04,0.01,0.09
"636",119.62,0.77,0.58,0.91,0.04,0.01,0.09
"637",119.81,0.77,0.58,0.91,0.04,0.01,0.09
"638",119.99,0.77,0.58,0.91,0.04,0.01,0.09
"639",120.18,0.77,0.58,0.91,0.04,0.01,0.09
"640",120.36,0.77,0.58,0.91,0.04,0.01,0.09
"641",120.55,0.77,0.58,0.91,0.04,0.01,0.09
"642",120.73,0.77,0.58,0.91,0.04,0.01,0.09
"643",120.92,0.77,0.58,0.91,0.04,0.01,0.09
"644",121.1,0.77,0.58,0.91,0.04,0.01,0.09
"645",121.29,0.77,0.58,0.91,0.04,0.01,0.09
"646",121.47,0.77,0.58,0.91,0.04,0.01,0.09
"647",121.66,0.77,0.58,0.91,0.04,0.01,0.09
"648",121.84,0.77,0.58,0.91,0.04,0.01,0.09
"649",122.03,0.77,0.58,0.91,0.04,0.01,0.09
"650",122.22,0.77,0.58,0.91,0.04,0.01,0.09
"651",122.4,0.77,0.58,0.91,0.04,0.01,0.09
"652",122.59,0.77,0.58,0.91,0.04,0.01,0.09
"653",122.77,0.77,0.58,0.91,0.04,0.01,0.09
"654",122.96,0.77,0.58,0.91,0.04,0.01,0.09
"655",123.14,0.77,0.58,0.91,0.04,0.01,0.09
"656",123.33,0.77,0.57,0.91,0.04,0.01,0.09
"657",123.51,0.77,0.57,0.91,0.04,0.01,0.09
"658",123.7,0.77,0.57,0.91,0.04,0.01,0.09
"659",123.88,0.77,0.57,0.91,0.04,0.01,0.09
"660",124.07,0.77,0.57,0.91,0.04,0.01,0.09
"661",124.25,0.77,0.57,0.91,0.04,0.01,0.09
"662",124.44,0.77,0.57,0.91,0.04,0.01,0.09
"663",124.62,0.77,0.57,0.91,0.04,0.01,0.09
"664",124.81,0.77,0.57,0.91,0.04,0.01,0.09
"665",124.99,0.77,0.57,0.91,0.04,0.01,0.09
"666",125.18,0.77,0.57,0.91,0.04,0.01,0.09
"667",125.36,0.77,0.57,0.91,0.04,0.01,0.09
"668",125.55,0.77,0.57,0.91,0.04,0.01,0.09
"669",125.73,0.77,0.57,0.91,0.04,0.01,0.09
"670",125.92,0.77,0.57,0.91,0.04,0.01,0.09
"671",126.11,0.77,0.57,0.91,0.04,0.01,0.09
"672",126.29,0.77,0.57,0.91,0.04,0.01,0.09
"673",126.48,0.77,0.57,0.91,0.04,0.01,0.09
"674",126.66,0.77,0.57,0.91,0.04,0.01,0.09
"675",126.85,0.77,0.57,0.91,0.04,0.01,0.09
"676",127.03,0.77,0.57,0.91,0.04,0.01,0.09
"677",127.22,0.77,0.57,0.91,0.04,0.01,0.09
"678",127.4,0.77,0.57,0.91,0.04,0.01,0.09
"679",127.59,0.77,0.57,0.91,0.04,0.01,0.09
"680",127.77,0.77,0.57,0.91,0.04,0.01,0.09
"681",127.96,0.77,0.57,0.91,0.04,0.01,0.09
"682",128.14,0.77,0.57,0.91,0.04,0.01,0.09
"683",128.33,0.77,0.57,0.91,0.04,0.01,0.09
"684",128.51,0.77,0.57,0.91,0.04,0.01,0.09
"685",128.7,0.77,0.57,0.91,0.04,0.01,0.09
"686",128.88,0.77,0.57,0.91,0.04,0.01,0.09
"687",129.07,0.77,0.57,0.91,0.04,0.01,0.09
"688",129.25,0.77,0.57,0.91,0.04,0.01,0.09
"689",129.44,0.77,0.57,0.91,0.04,0.01,0.09
"690",129.62,0.77,0.57,0.91,0.04,0.01,0.09
"691",129.81,0.77,0.57,0.91,0.04,0.01,0.09
"692",129.99,0.77,0.57,0.91,0.04,0.01,0.09
"693",130.18,0.77,0.57,0.91,0.04,0.01,0.08
"694",130.37,0.77,0.57,0.91,0.04,0.01,0.08
"695",130.55,0.77,0.57,0.91,0.04,0.01,0.08
"696",130.74,0.77,0.57,0.91,0.04,0.01,0.08
"697",130.92,0.77,0.57,0.91,0.04,0.01,0.08
"698",131.11,0.77,0.57,0.91,0.04,0.01,0.08
"699",131.29,0.77,0.57,0.91,0.04,0.01,0.08
"700",131.48,0.77,0.57,0.91,0.04,0.01,0.08
"701",131.66,0.77,0.57,0.91,0.04,0.01,0.08
"702",131.85,0.77,0.57,0.91,0.04,0.01,0.08
"703",132.03,0.77,0.57,0.91,0.04,0.01,0.08
"704",132.22,0.77,0.57,0.91,0.04,0.01,0.08
"705",132.4,0.77,0.57,0.91,0.04,0.01,0.08
"706",132.59,0.77,0.57,0.91,0.04,0.01,0.08
"707",132.77,0.77,0.57,0.91,0.04,0.01,0.08
"708",132.96,0.77,0.57,0.91,0.04,0.01,0.08
"709",133.14,0.77,0.57,0.91,0.04,0.01,0.08
"710",133.33,0.77,0.57,0.91,0.04,0.01,0.08
"711",133.51,0.77,0.57,0.91,0.04,0.01,0.08
"712",133.7,0.77,0.57,0.91,0.04,0.01,0.08
"713",133.88,0.77,0.57,0.91,0.04,0.01,0.08
"714",134.07,0.77,0.57,0.91,0.04,0.01,0.08
"715",134.26,0.77,0.57,0.91,0.04,0.01,0.08
"716",134.44,0.77,0.57,0.91,0.04,0.01,0.08
"717",134.63,0.77,0.57,0.91,0.04,0.01,0.08
"718",134.81,0.77,0.57,0.91,0.04,0.01,0.08
"719",135,0.77,0.57,0.91,0.04,0.01,0.08
"720",135.18,0.77,0.57,0.91,0.04,0.01,0.08
"721",135.37,0.77,0.57,0.91,0.04,0.01,0.08
"722",135.55,0.77,0.57,0.91,0.04,0.01,0.08
"723",135.74,0.77,0.57,0.91,0.04,0.01,0.08
"724",135.92,0.77,0.57,0.91,0.04,0.01,0.08
"725",136.11,0.77,0.57,0.91,0.04,0.01,0.08
"726",136.29,0.77,0.57,0.91,0.04,0.01,0.08
"727",136.48,0.77,0.57,0.91,0.04,0.01,0.08
"728",136.66,0.77,0.57,0.91,0.04,0.01,0.08
"729",136.85,0.77,0.57,0.91,0.04,0.01,0.08
"730",137.03,0.77,0.57,0.91,0.04,0.01,0.08
"731",137.22,0.77,0.57,0.91,0.04,0.01,0.08
"732",137.4,0.77,0.56,0.91,0.04,0.01,0.08
"733",137.59,0.77,0.56,0.91,0.04,0.01,0.08
"734",137.77,0.77,0.56,0.91,0.04,0.01,0.08
"735",137.96,0.77,0.56,0.91,0.04,0.01,0.08
"736",138.15,0.77,0.56,0.91,0.04,0.01,0.08
"737",138.33,0.77,0.56,0.91,0.04,0.01,0.08
"738",138.52,0.77,0.56,0.91,0.04,0.01,0.08
"739",138.7,0.77,0.56,0.91,0.04,0.01,0.08
"740",138.89,0.76,0.56,0.91,0.04,0.01,0.08
"741",139.07,0.76,0.56,0.91,0.04,0.01,0.08
"742",139.26,0.76,0.56,0.91,0.04,0.01,0.08
"743",139.44,0.76,0.56,0.91,0.04,0.01,0.08
"744",139.63,0.76,0.56,0.91,0.04,0.01,0.08
"745",139.81,0.76,0.56,0.91,0.04,0.01,0.08
"746",140,0.76,0.56,0.91,0.04,0.01,0.08
"747",140.18,0.76,0.56,0.91,0.04,0.01,0.08
"748",140.37,0.76,0.56,0.91,0.04,0.01,0.08
"749",140.55,0.76,0.56,0.91,0.04,0.01,0.08
"750",140.74,0.76,0.56,0.91,0.04,0.01,0.08
"751",140.92,0.76,0.56,0.91,0.04,0.01,0.08
"752",141.11,0.76,0.56,0.91,0.04,0.01,0.08
"753",141.29,0.76,0.56,0.91,0.04,0.01,0.08
"754",141.48,0.76,0.56,0.91,0.04,0.01,0.08
"755",141.66,0.76,0.56,0.91,0.04,0.01,0.08
"756",141.85,0.76,0.56,0.91,0.04,0.01,0.08
"757",142.04,0.76,0.56,0.91,0.04,0.01,0.08
"758",142.22,0.76,0.56,0.91,0.04,0.01,0.08
"759",142.41,0.76,0.56,0.91,0.04,0.01,0.08
"760",142.59,0.76,0.56,0.91,0.04,0.01,0.08
"761",142.78,0.76,0.56,0.91,0.04,0.01,0.08
"762",142.96,0.76,0.56,0.91,0.04,0.01,0.08
"763",143.15,0.76,0.56,0.91,0.04,0.01,0.08
"764",143.33,0.76,0.56,0.91,0.04,0.01,0.08
"765",143.52,0.76,0.56,0.91,0.04,0.01,0.08
"766",143.7,0.76,0.56,0.91,0.04,0.01,0.08
"767",143.89,0.76,0.56,0.91,0.04,0.01,0.08
"768",144.07,0.76,0.56,0.91,0.04,0.01,0.08
"769",144.26,0.76,0.56,0.91,0.04,0.01,0.08
"770",144.44,0.76,0.56,0.91,0.04,0.01,0.08
"771",144.63,0.76,0.56,0.91,0.04,0.01,0.08
"772",144.81,0.76,0.56,0.91,0.04,0.01,0.08
"773",145,0.76,0.56,0.91,0.04,0.01,0.08
"774",145.18,0.76,0.56,0.91,0.04,0.01,0.08
"775",145.37,0.76,0.56,0.91,0.04,0.01,0.08
"776",145.55,0.76,0.56,0.91,0.04,0.01,0.08
"777",145.74,0.76,0.56,0.91,0.04,0.01,0.08
"778",145.92,0.76,0.56,0.91,0.04,0.01,0.08
"779",146.11,0.76,0.56,0.91,0.04,0.01,0.08
"780",146.3,0.76,0.56,0.91,0.04,0.01,0.08
"781",146.48,0.76,0.56,0.91,0.04,0.01,0.08
"782",146.67,0.76,0.56,0.91,0.04,0.01,0.08
"783",146.85,0.76,0.56,0.91,0.04,0.01,0.08
"784",147.04,0.76,0.56,0.91,0.04,0.01,0.08
"785",147.22,0.76,0.56,0.91,0.04,0.01,0.08
"786",147.41,0.76,0.56,0.91,0.04,0.01,0.08
"787",147.59,0.76,0.56,0.91,0.04,0.01,0.08
"788",147.78,0.76,0.56,0.91,0.04,0.01,0.08
"789",147.96,0.76,0.56,0.91,0.04,0.01,0.08
"790",148.15,0.76,0.56,0.91,0.04,0.01,0.08
"791",148.33,0.76,0.56,0.91,0.04,0.01,0.08
"792",148.52,0.76,0.56,0.91,0.04,0.01,0.08
"793",148.7,0.76,0.56,0.91,0.04,0.01,0.08
"794",148.89,0.76,0.56,0.91,0.04,0.01,0.08
"795",149.07,0.76,0.56,0.91,0.04,0.01,0.08
"796",149.26,0.76,0.56,0.91,0.04,0.01,0.08
"797",149.44,0.76,0.56,0.91,0.04,0.01,0.08
"798",149.63,0.76,0.56,0.91,0.04,0.01,0.08
"799",149.81,0.76,0.56,0.91,0.04,0.01,0.08
"800",150,0.76,0.56,0.91,0.04,0.01,0.08
