"thres","X1","X2","X3","X1.1","X2.1","X3.1"
"301",57.57,0.64,0.35,1,0.05,0,0.29
"302",57.75,0.64,0.35,1,0.05,0,0.29
"303",57.94,0.64,0.35,1,0.05,0,0.29
"304",58.13,0.64,0.35,1,0.05,0,0.29
"305",58.31,0.64,0.35,1,0.05,0,0.29
"306",58.5,0.64,0.35,1,0.05,0,0.29
"307",58.68,0.64,0.35,1,0.05,0,0.29
"308",58.87,0.64,0.35,1,0.05,0,0.29
"309",59.05,0.64,0.35,1,0.05,0,0.29
"310",59.24,0.64,0.35,1,0.05,0,0.29
"311",59.42,0.64,0.35,1,0.05,0,0.29
"312",59.61,0.64,0.35,1,0.05,0,0.29
"313",59.79,0.64,0.35,1,0.05,0,0.29
"314",59.98,0.64,0.35,1,0.05,0,0.29
"315",60.16,0.64,0.35,1,0.05,0,0.29
"316",60.35,0.64,0.34,1,0.05,0,0.29
"317",60.53,0.64,0.34,1,0.05,0,0.29
"318",60.72,0.64,0.34,1,0.05,0,0.29
"319",60.9,0.64,0.34,1,0.05,0,0.29
"320",61.09,0.64,0.34,1,0.05,0,0.29
"321",61.27,0.64,0.34,1,0.05,0,0.29
"322",61.46,0.64,0.34,1,0.05,0,0.29
"323",61.64,0.64,0.34,1,0.05,0,0.29
"324",61.83,0.64,0.34,1,0.05,0,0.29
"325",62.02,0.64,0.34,1,0.05,0,0.29
"326",62.2,0.64,0.34,1,0.05,0,0.29
"327",62.39,0.64,0.34,1,0.05,0,0.29
"328",62.57,0.64,0.34,1,0.05,0,0.29
"329",62.76,0.64,0.34,1,0.05,0,0.29
"330",62.94,0.64,0.34,1,0.05,0,0.29
"331",63.13,0.64,0.34,1,0.05,0,0.29
"332",63.31,0.64,0.34,1,0.05,0,0.29
"333",63.5,0.64,0.33,1,0.05,0,0.29
"334",63.68,0.64,0.33,1,0.05,0,0.29
"335",63.87,0.64,0.33,1,0.05,0,0.29
"336",64.05,0.64,0.33,1,0.05,0,0.29
"337",64.24,0.64,0.33,1,0.05,0,0.29
"338",64.42,0.64,0.33,1,0.05,0,0.29
"339",64.61,0.64,0.33,1,0.05,0,0.29
"340",64.79,0.64,0.33,1,0.05,0,0.29
"341",64.98,0.64,0.33,1,0.05,0,0.29
"342",65.16,0.64,0.33,1,0.05,0,0.29
"343",65.35,0.64,0.33,1,0.05,0,0.29
"344",65.53,0.64,0.33,1,0.05,0,0.29
"345",65.72,0.64,0.33,1,0.05,0,0.29
"346",65.9,0.64,0.33,1,0.05,0,0.29
"347",66.09,0.64,0.33,1,0.05,0,0.29
"348",66.28,0.64,0.33,1,0.05,0,0.29
"349",66.46,0.64,0.33,1,0.05,0,0.29
"350",66.65,0.64,0.33,1,0.05,0,0.29
"351",66.83,0.64,0.32,1,0.05,0,0.29
"352",67.02,0.64,0.32,1,0.05,0,0.29
"353",67.2,0.64,0.32,1,0.05,0,0.29
"354",67.39,0.64,0.32,1,0.05,0,0.29
"355",67.57,0.64,0.32,1,0.05,0,0.29
"356",67.76,0.63,0.32,1,0.05,0,0.29
"357",67.94,0.63,0.32,1,0.05,0,0.29
"358",68.13,0.63,0.32,1,0.05,0,0.29
"359",68.31,0.63,0.32,1,0.05,0,0.29
"360",68.5,0.63,0.32,1,0.05,0,0.29
"361",68.68,0.63,0.32,1,0.05,0,0.29
"362",68.87,0.63,0.32,1,0.05,0,0.29
"363",69.05,0.63,0.32,1,0.05,0,0.29
"364",69.24,0.63,0.32,1,0.05,0,0.29
"365",69.42,0.63,0.32,1,0.05,0,0.29
"366",69.61,0.63,0.32,1,0.05,0,0.29
"367",69.79,0.63,0.32,1,0.05,0,0.29
"368",69.98,0.63,0.31,1,0.05,0,0.28
"369",70.17,0.63,0.31,1,0.05,0,0.28
"370",70.35,0.63,0.31,1,0.05,0,0.28
"371",70.54,0.63,0.31,1,0.05,0,0.28
"372",70.72,0.63,0.31,1,0.05,0,0.28
"373",70.91,0.63,0.31,1,0.05,0,0.28
"374",71.09,0.63,0.31,1,0.05,0,0.28
"375",71.28,0.63,0.31,1,0.05,0,0.28
"376",71.46,0.63,0.31,1,0.05,0,0.28
"377",71.65,0.63,0.31,1,0.05,0,0.28
"378",71.83,0.63,0.31,1,0.05,0,0.28
"379",72.02,0.63,0.31,1,0.05,0,0.28
"380",72.2,0.63,0.31,1,0.05,0,0.28
"381",72.39,0.63,0.31,1,0.05,0,0.28
"382",72.57,0.63,0.31,1,0.05,0,0.28
"383",72.76,0.63,0.3,1,0.05,0,0.28
"384",72.94,0.63,0.3,1,0.05,0,0.28
"385",73.13,0.63,0.3,1,0.05,0,0.28
"386",73.31,0.63,0.3,1,0.05,0,0.28
"387",73.5,0.63,0.3,1,0.05,0,0.28
"388",73.68,0.63,0.3,1,0.05,0,0.28
"389",73.87,0.63,0.3,1,0.05,0,0.28
"390",74.06,0.63,0.3,1,0.05,0,0.28
"391",74.24,0.63,0.3,1,0.05,0,0.28
"392",74.43,0.63,0.3,1,0.05,0,0.28
"393",74.61,0.63,0.3,1,0.05,0,0.28
"394",74.8,0.63,0.3,1,0.05,0,0.28
"395",74.98,0.63,0.3,1,0.05,0,0.28
"396",75.17,0.63,0.3,1,0.05,0,0.28
"397",75.35,0.63,0.3,1,0.05,0,0.28
"398",75.54,0.63,0.3,1,0.05,0,0.28
"399",75.72,0.63,0.3,1,0.05,0,0.28
"400",75.91,0.63,0.29,1,0.05,0,0.28
"401",76.09,0.63,0.29,1,0.05,0,0.28
"402",76.28,0.63,0.29,1,0.05,0,0.28
"403",76.46,0.63,0.29,1,0.05,0,0.28
"404",76.65,0.63,0.29,1,0.05,0,0.28
"405",76.83,0.63,0.29,1,0.05,0,0.28
"406",77.02,0.63,0.29,1,0.05,0,0.28
"407",77.2,0.63,0.29,1,0.05,0,0.28
"408",77.39,0.63,0.29,1,0.05,0,0.28
"409",77.57,0.63,0.29,1,0.05,0,0.28
"410",77.76,0.63,0.29,1,0.05,0,0.28
"411",77.94,0.63,0.29,1,0.05,0,0.28
"412",78.13,0.63,0.29,1,0.05,0,0.28
"413",78.32,0.63,0.29,1,0.05,0,0.28
"414",78.5,0.63,0.29,1,0.05,0,0.28
"415",78.69,0.63,0.28,1,0.05,0,0.28
"416",78.87,0.63,0.28,1,0.05,0,0.28
"417",79.06,0.63,0.28,1,0.05,0,0.28
"418",79.24,0.63,0.28,1,0.05,0,0.28
"419",79.43,0.63,0.28,1,0.05,0,0.28
"420",79.61,0.62,0.28,1,0.05,0,0.28
"421",79.8,0.62,0.28,1,0.05,0,0.28
"422",79.98,0.62,0.28,1,0.05,0,0.28
"423",80.17,0.62,0.28,1,0.05,0,0.28
"424",80.35,0.62,0.28,1,0.05,0,0.28
"425",80.54,0.62,0.28,1,0.05,0,0.28
"426",80.72,0.62,0.28,1,0.05,0,0.28
"427",80.91,0.62,0.28,1,0.05,0,0.28
"428",81.09,0.62,0.28,1,0.05,0,0.28
"429",81.28,0.62,0.28,1,0.05,0,0.28
"430",81.46,0.62,0.28,1,0.05,0,0.28
